route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411685,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411686,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411687,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411688,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411689,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411690,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411691,"Bethel",1,445001,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411692,"Bethel | Centre In The Park",0,445001,450-15-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411693,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411694,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411695,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411696,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411697,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411698,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411699,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411700,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411701,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411702,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411703,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411704,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411705,"Bethel | Centre In The Park",0,445001,450-14-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411708,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411709,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411710,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411711,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411712,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411713,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411714,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411715,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411716,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411717,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411718,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411719,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411720,"Bethel | Millenium Place",0,445002,420-7-1,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411721,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411722,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411723,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411724,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411725,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411726,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411727,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411728,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411729,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411730,"Bethel | Millenium Place",1,445002,420-6-2,1,1
420,Blocking-Weekday-33-SCT-SPR26-1111100,32411731,"Bethel | Millenium Place",1,445002,420-6-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411732,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411733,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411734,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411735,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411736,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411737,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411738,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411739,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411740,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411741,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411742,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411743,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411744,"Bethel",1,445002,450-13-2,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411745,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411746,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411747,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411748,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411749,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411750,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411751,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411752,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411753,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411754,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411755,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411756,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
450,Blocking-Weekday-33-SCT-SPR26-1111100,32411757,"Bethel | Centre In The Park",0,445002,450-14-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411760,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411761,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411762,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411763,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411764,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411765,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411766,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411767,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411768,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411769,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411770,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411771,"Bethel | Glen Allan | Ordze",0,444302,443-26-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411772,"Bethel | Glen Allan | Ordze",0,444302,443-29-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411773,"Ordze | Glen Allan | Bethel",0,444302,443-30-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411774,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411775,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411776,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411777,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411778,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411779,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411780,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411781,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411782,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411783,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411784,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411785,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411786,"Bethel Via Mills Haven",1,444302,451-36-2,1,1
433A,Blocking-Weekday-33-SCT-SPR26-1111100,32411789,"433A  School Special",0,443302,433A-17-1,1,1
433A,Blocking-Weekday-33-SCT-SPR26-1111100,32411792,"433A  School Special",0,443303,433A-17-1,1,1
433A,Blocking-Weekday-33-SCT-SPR26-1111100,32411795,"433A  School Special",1,443310,433A-18-2,1,1
441A,Blocking-Weekday-33-SCT-SPR26-1111100,32411798,"441A  School Special",1,444110,441A-7-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411801,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411802,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411803,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411804,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411805,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411806,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411807,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411808,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411809,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411810,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411811,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411812,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411813,"Bethel Via Sherwood Park Mall",1,445102,443-28-2,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411814,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411815,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411816,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411817,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411818,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411819,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411820,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411821,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411822,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411823,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411824,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411825,"Bethel | Mills Haven | Ordze",0,445102,451-43-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411826,"Ordze | Mills Haven | Bethel",0,445102,451-46-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411827,"Bethel | Mills Haven | Ordze",0,445102,451-45-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411830,"U Of A",0,440402,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411831,"U Of A",0,440402,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411832,"U Of A",0,440402,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411833,"U Of A",0,440402,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411834,"Ordze",1,440402,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411835,"Ordze",1,440402,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411836,"Ordze",1,440402,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411837,"Ordze",1,440402,404-35-2,1,1
440,Blocking-Weekday-33-SCT-SPR26-1111100,32411840,"School Special",0,444010,440-25-1,1,1
443,Blocking-Weekday-33-SCT-SPR26-1111100,32411843,"School Special",0,444310,443-31-1,1,1
442,Blocking-Weekday-33-SCT-SPR26-1111100,32411846,"School Special",0,444210,442-27-1,1,1
451,Blocking-Weekday-33-SCT-SPR26-1111100,32411849,"451  School Special",0,445110,451-47-1,1,1
403,Blocking-Weekday-33-SCT-SPR26-1111100,32411873,"Ordze",1,440310,403-20-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411876,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411877,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411878,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411879,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411880,"Ordze",1,440401,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411881,"Ordze",1,440401,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411882,"Ordze",1,440401,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411883,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411884,"U Of A",0,440401,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411885,"Ordze",1,440401,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411886,"Ordze",1,440401,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411887,"Ordze",1,440401,404-35-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411890,"Downtown | Macewan",0,441106,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411891,"Downtown | Macewan",0,441106,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411892,"Downtown | Macewan",0,441106,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411893,"Downtown | Macewan",0,441106,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411894,"Bethel",1,441106,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411895,"Bethel",1,441106,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411896,"Bethel",1,441106,411-65-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411899,"Bethel",1,441310,413-46-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411900,"Bethel",1,441310,413-46-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411901,"Bethel",1,441310,413-46-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411906,"Bethel",1,441311,413-46-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411907,"Bethel",1,441311,413-46-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32411908,"Bethel",1,441311,413-46-2,1,1
433A,Blocking-Weekday-33-SCT-SPR26-1111100,32411913,"433A  School Special",1,443311,433A-18-2,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411916,"U Of A | Express",0,441410,414-21-1,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411917,"U Of A | Express",0,441410,414-21-1,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411918,"U Of A | Express",0,441410,414-21-1,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411919,"Bethel | Express",1,441410,414-22-2,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411920,"Bethel | Express",1,441410,414-22-2,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411921,"Bethel | Express",1,441410,414-22-2,1,1
414,Blocking-Weekday-33-SCT-SPR26-1111100,32411922,"Bethel | Express",1,441410,414-22-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411925,"Ordze",1,440412,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411926,"Ordze",1,440412,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411927,"Ordze",1,440412,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411928,"U Of A",0,440412,404-37-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411929,"U Of A",0,440412,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411930,"U Of A",0,440412,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411931,"U Of A",0,440412,404-36-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411935,"Ordze",1,440411,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411936,"U Of A",0,440411,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411937,"Ordze",1,440411,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411938,"U Of A",0,440411,404-37-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411939,"U Of A",0,440411,404-37-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411940,"U Of A",0,440411,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411944,"Ordze",1,440410,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411945,"Ordze",1,440410,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411946,"U Of A",0,440410,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411947,"U Of A",0,440410,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411948,"U Of A",0,440410,404-34-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411949,"Ordze",1,440410,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411950,"Ordze",1,440410,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411951,"Ordze",1,440410,404-35-2,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411952,"U Of A",0,440410,404-38-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411953,"U Of A",0,440410,404-37-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411954,"U Of A",0,440410,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411955,"U Of A",0,440410,404-36-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411956,"U Of A",0,440410,404-25-1,1,1
404,Blocking-Weekday-33-SCT-SPR26-1111100,32411957,"Ordze",1,440410,404-35-2,1,1
403,Blocking-Weekday-33-SCT-SPR26-1111100,32411962,"Gov'T Centre",0,440301,403-21-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411965,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411966,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411967,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411968,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411969,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411970,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411971,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411972,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411973,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411974,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411975,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411976,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411977,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411978,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411979,"Bethel",1,441101,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411980,"Bethel",1,441101,411-66-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411981,"Downtown | Macewan",0,441101,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411986,"Downtown | Macewan",0,441105,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411987,"Downtown | Macewan",0,441105,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411988,"Bethel",1,441105,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411991,"Downtown | Macewan",0,441103,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411992,"Downtown | Macewan",0,441103,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411993,"Downtown | Macewan",0,441103,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411994,"Bethel",1,441103,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411995,"Bethel",1,441103,411-65-2,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411998,"Downtown | Macewan",0,441102,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32411999,"Bethel",1,441102,411-65-2,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32412000,"Gov'T Centre",0,441102,413-45-1,1,1
413,Blocking-Weekday-33-SCT-SPR26-1111100,32412001,"Gov'T Centre",0,441102,413-45-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32412005,"Downtown | Macewan",0,441110,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32412006,"Downtown | Macewan",0,441110,411-64-1,1,1
411,Blocking-Weekday-33-SCT-SPR26-1111100,32412007,"Downtown | Macewan",0,441110,411-64-1,1,1
